"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16420340","Закрыта","25.07.2021 16:10:19","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:10:19","нет","652","Technology TT","652","1"
"TT16420341","Закрыта","25.07.2021 16:10:22","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:10:22","нет","652","Technology TT","652","1"
"TT16420342","Закрыта","25.07.2021 16:10:23","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:10:23","нет","652","Technology TT","652","1"
"TT16420343","Закрыта","25.07.2021 16:10:35","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 0:10:35","нет","22","OBO","22","1"
"TT16420344","Закрыта","25.07.2021 16:10:39","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:10:39","нет","1008","OBO","1008","1"
"TT16420345","Закрыта","25.07.2021 16:10:47","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 16:10:47","нет","11303","BO MOS","11303","1"
"TT16420346","Закрыта","25.07.2021 16:11:15","Претензия","USSD","Прочие команды","29.07.2021 16:11:15","нет","1179","OBO","1179","1"
"TT16420349","Закрыта","25.07.2021 16:11:34","Претензия","Технологическая заявка","Претензии к дилеру - Сотрудника ЦО нет на рабочем месте","01.08.2021 16:11:34","нет","651","Technology TT","651","1"
"TT16420350","Закрыта","25.07.2021 16:11:38","Претензия","Tele2-Биржа","Нельзя купить/выставить лот","29.07.2021 16:11:38","нет","15","OBO","15","1"
"TT16420351","Закрыта","25.07.2021 16:11:46","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:11:46","нет","651","Technology TT","651","1"
"TT16420352","Закрыта","25.07.2021 16:11:49","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.11.2021 8:11:49","нет","651","Technology TT","651","1"
"TT16420353","Закрыта","25.07.2021 16:13:11","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 0:13:11","нет","21","OBO","21","1"
"TT16420356","Закрыта","25.07.2021 16:13:30","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:13:30","нет","1010","OBO","1010","1"
"TT16420357","Закрыта","25.07.2021 16:13:31","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:13:31","нет","649","Technology TT","649","1"
"TT16420359","Закрыта","25.07.2021 16:13:48","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:13:48","нет","1016","OBO","1016","1"
"TT16420360","Закрыта","25.07.2021 16:14:14","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:14:14","нет","648","Technology TT","648","1"
"TT16420361","Закрыта","25.07.2021 16:14:33","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:14:33","нет","1026","OBO","1026","1"
"TT16420362","Закрыта","25.07.2021 16:14:52","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:14:52","нет","648","Technology TT","648","1"
"TT16420363","Закрыта","25.07.2021 16:14:57","Претензия","Сеть","Поиск сети","28.07.2021 16:14:57","нет","3972","Tech MOS NEA","0","1"
"TT16420363","Закрыта","25.07.2021 16:14:57","Претензия","Сеть","Поиск сети","28.07.2021 16:14:57","нет","3972","Tech MOS","101","1"
"TT16420363","Закрыта","25.07.2021 16:14:57","Претензия","Сеть","Поиск сети","28.07.2021 16:14:57","нет","3972","OBO","3871","1"
"TT16420364","Закрыта","25.07.2021 16:15:05","Претензия","MNP","Перезаведение портации","28.07.2021 16:15:05","нет","1113","OBO","1113","1"
"TT16420366","Закрыта","25.07.2021 16:15:31","Претензия","ТП Игровой","Проблемы в игре Wargaming","29.07.2021 16:15:31","нет","4143","ESB Support","0","1"
"TT16420366","Закрыта","25.07.2021 16:15:31","Претензия","ТП Игровой","Проблемы в игре Wargaming","29.07.2021 16:15:31","нет","4143","WEB Support","990","1"
"TT16420366","Закрыта","25.07.2021 16:15:31","Претензия","ТП Игровой","Проблемы в игре Wargaming","29.07.2021 16:15:31","нет","4143","OBO","3153","2"
"TT16420367","Закрыта","25.07.2021 16:15:32","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 16:15:32","нет","647","Technology TT","647","1"
"TT16420368","Закрыта","25.07.2021 16:15:35","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:15:35","нет","647","Technology TT","647","1"
"TT16420369","Закрыта","25.07.2021 16:15:36","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:15:36","нет","647","Technology TT","647","1"
"TT16420370","Закрыта","25.07.2021 16:15:41","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:15:41","нет","647","Technology TT","647","1"
"TT16420371","Закрыта","25.07.2021 16:15:49","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:15:49","нет","1629","OBO","1629","1"
"TT16420372","Закрыта","25.07.2021 16:15:55","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 0:15:55","нет","26","OBO","26","1"
"TT16420374","Закрыта","25.07.2021 16:16:14","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:16:14","нет","646","Technology TT","646","1"
"TT16420375","Закрыта","25.07.2021 16:16:17","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:16:17","нет","1929","OBO","1929","1"
"TT16420377","Закрыта","25.07.2021 16:16:19","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:16:19","нет","2726","OBO","2726","1"
"TT16420379","Закрыта","25.07.2021 16:17:17","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:17:17","нет","645","Technology TT","645","1"
"TT16420380","Закрыта","25.07.2021 16:17:20","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:17:20","нет","1005","OBO","1005","1"
"TT16420381","Закрыта","25.07.2021 16:17:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:17:22","нет","2681","OBO","2681","1"
"TT16420382","Закрыта","25.07.2021 16:17:29","Администрирование","Администрирование B2C","Переформление по смерти абонента","30.07.2021 16:17:29","нет","1636","OBO","1636","1"
"TT16420385","Закрыта","25.07.2021 16:17:35","Претензия","Письменная претензия","Ответ на письменную претензию","24.08.2021 16:17:35","нет","41721","BO MOS","41721","1"
"TT16420386","Закрыта","25.07.2021 16:17:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:17:46","нет","1365","OBO","1365","1"
"TT16420387","Закрыта","25.07.2021 16:17:59","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:17:59","нет","644","Technology TT","644","1"
"TT16420388","Закрыта","25.07.2021 16:18:23","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:18:23","нет","3043","BO MOS","3043","1"
"TT16420389","Закрыта","25.07.2021 16:18:26","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:18:26","нет","644","Technology TT","644","1"
"TT16420390","Закрыта","25.07.2021 16:18:34","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.11.2021 8:18:34","нет","644","Technology TT","644","1"
"TT16420392","Закрыта","25.07.2021 16:18:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:18:47","нет","1368","OBO","1368","1"
"TT16420393","Закрыта","25.07.2021 16:18:47","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","30.07.2021 16:18:47","нет","7296","OBO","7296","1"
"TT16420395","Закрыта","25.07.2021 16:18:57","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:18:57","нет","644","Technology TT","644","1"
"TT16420396","Закрыта","25.07.2021 16:19:01","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.11.2021 8:19:01","нет","643","Technology TT","643","1"
"TT16420397","Закрыта","25.07.2021 16:19:03","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:19:03","нет","998","OBO","998","1"
"TT16420398","Закрыта","25.07.2021 16:19:08","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:19:08","нет","643","Technology TT","643","1"
"TT16420399","Закрыта","25.07.2021 16:19:22","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:19:22","нет","643","Technology TT","643","1"
"TT16420400","Закрыта","25.07.2021 16:20:00","Администрирование","Администрирование B2C","Переоформление на Пользователя ф.л","24.09.2021 16:20:00","нет","22647","OBO","22647","1"
"TT16420401","Закрыта","25.07.2021 16:20:12","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:20:12","нет","642","Technology TT","642","1"
"TT16420402","Закрыта","25.07.2021 16:20:29","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:20:29","нет","642","Technology TT","642","1"
"TT16420403","Закрыта","25.07.2021 16:20:35","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:20:35","нет","642","Technology TT","642","1"
"TT16420405","Закрыта","25.07.2021 16:20:54","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","30.07.2021 16:20:54","нет","7211","OBO","7211","1"
"TT16420406","Закрыта","25.07.2021 16:21:00","Администрирование","Администрирование B2B","Проведение корректировки по услуге закрытых периодов","27.07.2021 16:21:00","нет","693","CKBO B2B","693","1"
"TT16420407","Закрыта","25.07.2021 16:21:07","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:21:07","нет","1012","OBO","1012","1"
"TT16420408","Закрыта","25.07.2021 16:21:18","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:21:18","нет","641","Technology TT","641","1"
"TT16420409","Закрыта","25.07.2021 16:21:18","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:21:18","нет","2722","OBO","2722","1"
"TT16420410","Закрыта","25.07.2021 16:21:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:21:35","нет","2734","OBO","2734","1"
"TT16420411","Закрыта","25.07.2021 16:21:43","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 8:21:43","нет","641","Technology TT","641","1"
"TT16420412","Закрыта","25.07.2021 16:21:43","Претензия","Письменная претензия","Ответ на письменную претензию","24.08.2021 16:21:43","нет","5409","OBO","5409","1"
"TT16420413","Закрыта","25.07.2021 16:21:53","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 0:21:53","нет","20","OBO","20","1"
"TT16420414","Закрыта","25.07.2021 16:21:56","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 16:21:56","нет","641","Technology TT","641","1"
"TT16420415","Закрыта","25.07.2021 16:22:18","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:22:18","нет","640","Technology TT","640","1"
"TT16420416","Назначена на группу","25.07.2021 16:22:22","Претензия","Личный кабинет","Мой Tele2","29.07.2021 16:22:22","нет","2969","Gamification","2","1"
"TT16420416","Назначена на группу","25.07.2021 16:22:22","Претензия","Личный кабинет","Мой Tele2","29.07.2021 16:22:22","нет","2969","WEB Support","44","2"
"TT16420416","Назначена на группу","25.07.2021 16:22:22","Претензия","Личный кабинет","Мой Tele2","29.07.2021 16:22:22","нет","2969","OBO","2923","2"
"TT16420417","Закрыта","25.07.2021 16:22:56","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:22:56","нет","1368","OBO","1368","1"
"TT16420418","Закрыта","25.07.2021 16:23:02","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:23:02","нет","639","Technology TT","639","1"
"TT16420419","Закрыта","25.07.2021 16:23:03","Администрирование","Администрирование B2C","Перечисление на номер телефона","09.08.2021 16:23:03","нет","18097","OBO","18097","1"
"TT16420420","Закрыта","25.07.2021 16:23:28","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:23:28","нет","639","Technology TT","639","1"
"TT16420421","Закрыта","25.07.2021 16:23:31","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:23:31","нет","1014","OBO","1014","1"
"TT16420422","Закрыта","25.07.2021 16:23:35","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:23:35","нет","2723","OBO","2723","1"
"TT16420423","Закрыта","25.07.2021 16:24:10","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:24:10","нет","638","Technology TT","638","1"
"TT16420424","Закрыта","25.07.2021 16:24:23","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:24:23","нет","638","Technology TT","638","1"
"TT16420425","Закрыта","25.07.2021 16:24:24","Претензия","SMS нотификации от компании Теле2","Не поступают /дублируются смс","28.07.2021 16:24:24","нет","2454","OBO","1588","2"
"TT16420425","Закрыта","25.07.2021 16:24:24","Претензия","SMS нотификации от компании Теле2","Не поступают /дублируются смс","28.07.2021 16:24:24","нет","2454","NPD_CC_PCI_troubles","866","1"
"TT16420426","Закрыта","25.07.2021 16:24:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:24:25","нет","2726","OBO","2726","1"
"TT16420427","Закрыта","25.07.2021 16:24:28","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:24:28","нет","638","Technology TT","638","1"
"TT16420428","Закрыта","25.07.2021 16:24:28","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:24:28","нет","1367","OBO","1367","1"
"TT16420429","Закрыта","25.07.2021 16:24:55","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:24:55","нет","638","Technology TT","638","1"
"TT16420430","Закрыта","25.07.2021 16:25:01","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:25:01","нет","2809","OBO","2809","1"
"TT16420431","Закрыта","25.07.2021 16:25:06","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:25:06","нет","999","OBO","999","1"
"TT16420432","Закрыта","25.07.2021 16:25:08","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 16:25:08","нет","50159","Координатор OBO","10","1"
"TT16420432","Закрыта","25.07.2021 16:25:08","Администрирование","Администрирование B2C","Переоформление на пользователя ф.л.","24.09.2021 16:25:08","нет","50159","OBO","50149","2"
"TT16420433","Закрыта","25.07.2021 16:25:20","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:25:20","нет","1339","OBO","1339","1"
"TT16420434","Закрыта","25.07.2021 16:25:32","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 8:25:32","нет","637","Technology TT","637","1"
"TT16420436","Закрыта","25.07.2021 16:25:56","Претензия","Передача данных","Нет соединения 4G","28.07.2021 16:25:56","нет","2797","OBO","2797","1"
"TT16420437","Закрыта","25.07.2021 16:26:00","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 16:26:00","нет","13369","Мониторинг","13369","1"
"TT16420438","Закрыта","25.07.2021 16:26:21","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:26:21","нет","636","Technology TT","636","1"
"TT16420439","Закрыта","25.07.2021 16:26:22","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:26:22","нет","2733","OBO","2733","1"
"TT16420441","Закрыта","25.07.2021 16:26:32","Администрирование","Администрирование B2C","Заявка на замену сим 4G","28.07.2021 16:26:32","нет","4139","OBO","4139","1"
"TT16420442","Закрыта","25.07.2021 16:26:57","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:26:57","нет","1003","OBO","1003","1"
"TT16420443","Закрыта","25.07.2021 16:26:58","Претензия","Сеть","Поиск сети","08.08.2021 16:26:58","нет","20023","OBO","20023","1"
"TT16420443","Закрыта","25.07.2021 16:26:58","Претензия","Сеть","Поиск сети","08.08.2021 16:26:58","нет","20023","Tech VRN","0","1"
"TT16420444","Закрыта","25.07.2021 16:26:59","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:26:59","нет","636","Technology TT","636","1"
"TT16420445","Закрыта","25.07.2021 16:27:05","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:27:05","нет","635","Technology TT","635","1"
"TT16420447","Закрыта","25.07.2021 16:27:11","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:27:11","нет","1004","OBO","1004","1"
"TT16420448","Закрыта","25.07.2021 16:27:21","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:27:21","нет","635","Technology TT","635","1"
"TT16420449","Закрыта","25.07.2021 16:28:01","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:28:01","нет","634","Technology TT","634","1"
"TT16420450","Закрыта","25.07.2021 16:28:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:28:03","нет","634","Technology TT","634","1"
"TT16420454","Закрыта","25.07.2021 16:28:46","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:28:46","нет","634","Technology TT","634","1"
"TT16420455","Закрыта","25.07.2021 16:28:48","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 16:28:48","нет","13360","Мониторинг","13360","1"
"TT16420457","Закрыта","25.07.2021 16:29:11","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.08.2021 16:29:11","нет","37688","OBO","37688","1"
"TT16420458","Закрыта","25.07.2021 16:29:17","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:29:17","нет","633","Technology TT","633","1"
"TT16420461","Закрыта","25.07.2021 16:30:10","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:30:10","нет","632","Technology TT","632","1"
"TT16420463","Закрыта","25.07.2021 16:30:41","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.08.2021 16:30:41","нет","14223","BO MOS","14223","1"
"TT16420465","Закрыта","25.07.2021 16:31:11","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:31:11","нет","631","Technology TT","631","1"
"TT16420467","Закрыта","25.07.2021 16:31:27","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 16:31:27","нет","12951","Мониторинг","12951","1"
"TT16420468","Закрыта","25.07.2021 16:31:30","Претензия","Черный список КЦ","Внесение абонента в черный список","25.07.2021 18:31:30","нет","8","Черный список КЦ","8","1"
"TT16420473","Закрыта","25.07.2021 16:31:53","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:31:53","нет","631","Technology TT","631","1"
"TT16420474","Закрыта","25.07.2021 16:31:54","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 16:31:54","нет","11071","Мониторинг","11071","1"
"TT16420475","Закрыта","25.07.2021 16:32:13","Администрирование","Администрирование B2C","Блокировка. Подозрение в мошенничестве","01.08.2021 16:32:13","нет","7058","Subscriber_claim_RA_FM","4665","1"
"TT16420475","Закрыта","25.07.2021 16:32:13","Администрирование","Администрирование B2C","Блокировка. Подозрение в мошенничестве","01.08.2021 16:32:13","нет","7058","OBO","2393","2"
"TT16420476","Закрыта","25.07.2021 16:32:17","Администрирование","ГОЗ (corpzapros)","Угроза оттока","27.07.2021 16:32:17","нет","2682","Corp MOS","2682","1"
"TT16420477","Закрыта","25.07.2021 16:32:22","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:32:22","нет","630","Technology TT","630","1"
"TT16420479","Закрыта","25.07.2021 16:32:56","Претензия","Телефония","Исходящие местные вызовы","28.07.2021 16:32:56","нет","3828","OBO","3828","1"
"TT16420480","Закрыта","25.07.2021 16:33:03","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:33:03","нет","629","Technology TT","629","1"
"TT16420481","Закрыта","25.07.2021 16:33:12","Администрирование","Администрирование B2C","Ошибочный наличный платёж","26.07.2021 0:33:12","нет","18","OBO","18","1"
"TT16420482","Закрыта","25.07.2021 16:33:24","Претензия","Сеть","Поиск сети","28.07.2021 16:33:24","нет","2959","Tech KRA","0","1"
"TT16420482","Закрыта","25.07.2021 16:33:24","Претензия","Сеть","Поиск сети","28.07.2021 16:33:24","нет","2959","OBO","2959","1"
"TT16420483","Закрыта","25.07.2021 16:33:41","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:33:41","нет","1364","OBO","1364","1"
"TT16420486","Закрыта","25.07.2021 16:33:53","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 16:33:53","нет","13040","OBO","13040","1"
"TT16420487","Закрыта","25.07.2021 16:33:54","Претензия","Технологическая заявка","Слабое покрытие в помещении","24.11.2021 8:33:54","нет","629","Technology TT","629","1"
"TT16420488","Закрыта","25.07.2021 16:34:13","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","04.08.2021 16:34:13","нет","13041","OBO","13041","1"
"TT16420489","Закрыта","25.07.2021 16:34:14","Администрирование","Документация В2С","Копии документов для Tele2","28.07.2021 16:34:14","нет","6714","OBO","6714","1"
"TT16420490","Закрыта","25.07.2021 16:34:31","Претензия","Контент","SIM-меню","28.07.2021 4:34:31","нет","1022","OBO","1022","1"
"TT16420492","Закрыта","25.07.2021 16:35:15","Претензия","Передача данных","Нет соединения 3G","28.07.2021 16:35:15","нет","3837","Tech CHE","64","1"
"TT16420492","Закрыта","25.07.2021 16:35:15","Претензия","Передача данных","Нет соединения 3G","28.07.2021 16:35:15","нет","3837","OBO","3773","2"
"TT16420493","Закрыта","25.07.2021 16:35:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:35:22","нет","3033","BO MOS","3033","1"
"TT16420494","Закрыта","25.07.2021 16:35:31","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:35:31","нет","1329","OBO","1329","1"
"TT16420495","Закрыта","25.07.2021 16:35:37","Претензия","CCB","Обратная связь на работу оператора КЦ","28.07.2021 16:35:37","нет","12940","Мониторинг","12940","1"
"TT16420496","Закрыта","25.07.2021 16:35:48","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:35:48","нет","627","Technology TT","627","1"
"TT16420498","Закрыта","25.07.2021 16:36:12","Претензия","Личный кабинет","Проблемы SSO","29.07.2021 16:36:12","нет","2534","OBO","2534","1"
"TT16420499","Закрыта","25.07.2021 16:36:13","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","24.11.2021 8:36:13","нет","626","Technology TT","626","1"
"TT16420500","Закрыта","25.07.2021 16:36:15","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:36:15","нет","2381","OBO","2381","1"
"TT16420501","Закрыта","25.07.2021 16:36:27","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:36:27","нет","3967","BO MOS","3967","1"
"TT16420503","Закрыта","25.07.2021 16:36:44","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:36:44","нет","626","Technology TT","626","1"
"TT16420504","Закрыта","25.07.2021 16:36:51","Претензия","Технологическая заявка","Длительные проблемы с сетью","25.07.2022 16:36:51","нет","626","Technology TT","626","1"
"TT16420506","Закрыта","25.07.2021 16:37:06","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:37:06","нет","2719","OBO","2719","1"
"TT16420507","Закрыта","25.07.2021 16:37:46","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:37:46","нет","2064","OBO","2064","1"
"TT16420508","Закрыта","25.07.2021 16:37:50","Претензия","SMS нотификации от компании Теле2","Некорректный текст","28.07.2021 16:37:50","нет","2771","OBO","2538","2"
"TT16420508","Закрыта","25.07.2021 16:37:50","Претензия","SMS нотификации от компании Теле2","Некорректный текст","28.07.2021 16:37:50","нет","2771","Billing Support","233","1"
"TT16420511","Закрыта","25.07.2021 16:38:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:38:05","нет","1359","OBO","1359","1"
"TT16420512","Закрыта","25.07.2021 16:38:43","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:38:43","нет","1911","OBO","1911","1"
"TT16420514","Закрыта","25.07.2021 16:38:55","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:38:55","нет","624","Technology TT","624","1"
"TT16420515","Закрыта","25.07.2021 16:38:58","Администрирование","Администрирование B2C","Корректировка регистрационных данных","27.07.2021 16:38:58","нет","1819","OBO","1819","1"
"TT16420517","Закрыта","25.07.2021 16:39:39","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","30.07.2021 16:39:39","нет","3043","BO MOS","3043","1"
"TT16420518","Закрыта","25.07.2021 16:39:40","Претензия","Контент","Абонент ничего не заказывал","28.07.2021 4:39:40","нет","999","OBO","999","1"
"TT16420519","Закрыта","25.07.2021 16:40:04","Претензия","Передача данных","Низкая скорость LTE-450","28.07.2021 16:40:04","нет","2803","OBO","2803","1"
"TT16420520","Закрыта","25.07.2021 16:40:05","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","24.11.2021 8:40:05","нет","622","Technology TT","622","1"
"TT16420521","Закрыта","25.07.2021 16:40:08","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","24.11.2021 8:40:08","нет","622","Technology TT","622","1"
"TT16420523","Закрыта","25.07.2021 16:40:52","Претензия","Технологическая заявка","Низкая скорость передачи данных","24.11.2021 8:40:52","нет","622","Technology TT","622","1"
"TT16420524","Закрыта","25.07.2021 16:41:05","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","04.08.2021 16:41:05","нет","7411","OBO","7411","1"
"TT16420525","Закрыта","25.07.2021 16:41:09","Претензия","Передача данных","Нет соединения 4G","28.07.2021 16:41:09","нет","2871","Tech NIN","2","1"
"TT16420525","Закрыта","25.07.2021 16:41:09","Претензия","Передача данных","Нет соединения 4G","28.07.2021 16:41:09","нет","2871","OBO","2869","2"
"TT16420526","Закрыта","25.07.2021 16:41:11","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","09.08.2021 16:41:11","нет","14216","BO MOS","14216","1"
"TT16420527","Закрыта","25.07.2021 16:41:12","Претензия","CCB","Жалоба на сотрудника телемаркетинга","26.07.2021 16:41:12","нет","621","Technology TT","621","1"
