"НОМЕР ЗАЯВКИ","СТАТУС","ДАТА РЕГИСТРАЦИИ","ТИП ОБРАЩЕНИЯ","СЕРВИС","КРАТКОЕ ОПИСАНИЕ ПРОБЛЕМЫ","СРОК РЕШЕНИЯ","ПРОСРОЧЕН","ОБЩЕЕ ВРЕМЯ ОБРАБОТКИ (МИН.)","ГРУППА","ВРЕМЯ ОБРАБОТКИ ГРУППОЙ (МИН.)","КОЛ-ВО НАЗНАЧЕНИЙ НА ГРУППУ"
"TT16447980","Закрыта","28.07.2021 16:02:57","Администрирование","Администрирование B2C","Ошибочный наличный платёж","29.07.2021 0:02:57","нет","28","OBO","28","1"
"TT16447981","Отменена","28.07.2021 16:02:58","Администрирование","Администрирование B2C","Перечисление на номер телефона","12.08.2021 16:02:58","нет","27","OBO","27","1"
"TT16447983","Закрыта","28.07.2021 16:03:16","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 16:03:16","нет","657","NPS","657","1"
"TT16447984","Закрыта","28.07.2021 16:03:19","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:03:19","нет","64","BO MOS","64","1"
"TT16447986","Закрыта","28.07.2021 16:03:21","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:03:21","нет","64","OBO","64","1"
"TT16447988","Закрыта","28.07.2021 16:03:28","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:03:28","нет","1953","FO MOS","1042","1"
"TT16447988","Закрыта","28.07.2021 16:03:28","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:03:28","нет","1953","BO MOS","911","2"
"TT16447990","Закрыта","28.07.2021 16:03:40","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:03:40","нет","3675","OBO","3675","1"
"TT16447991","Отменена","28.07.2021 16:03:43","Администрирование","Администрирование B2C","Перечисление на номер телефона","12.08.2021 16:03:43","нет","27","OBO","27","1"
"TT16447992","Закрыта","28.07.2021 16:03:49","Претензия","Проблемы с платежами","Прочие терминалы","31.07.2021 16:03:49","нет","2649","OBO","2649","1"
"TT16447993","Закрыта","28.07.2021 16:03:52","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 8:03:52","нет","658","Technology TT","658","1"
"TT16447994","Закрыта","28.07.2021 16:03:52","Администрирование","Администрирование B2B","Подключение услуги РТК ШПД","21.08.2021 16:03:52","нет","9814","CKBO B2B","9814","1"
"TT16448001","Закрыта","28.07.2021 16:04:15","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:04:15","да","3715","OBO","3715","1"
"TT16448004","Закрыта","28.07.2021 16:04:35","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:04:34","нет","657","Technology TT","657","1"
"TT16448008","Закрыта","28.07.2021 16:05:03","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 16:05:03","нет","655","NPS","655","1"
"TT16448010","Закрыта","28.07.2021 16:05:33","Претензия","Телефония","Недостаточно средств","31.07.2021 16:05:33","нет","1512","OBO","1512","1"
"TT16448011","Закрыта","28.07.2021 16:05:35","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:05:35","нет","2363","OBO","2363","1"
"TT16448013","Закрыта","28.07.2021 16:05:45","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:05:45","нет","983","OBO","983","1"
"TT16448014","Закрыта","28.07.2021 16:06:03","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:06:03","нет","2881","OBO","2881","1"
"TT16448015","Закрыта","28.07.2021 16:06:11","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:06:11","нет","1523","OBO","1523","1"
"TT16448016","Закрыта","28.07.2021 16:06:11","Администрирование","Администрирование B2B","Заявка потенциального клиента","29.07.2021 16:06:11","нет","25","DS SAM","25","1"
"TT16448017","Закрыта","28.07.2021 16:06:18","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 16:06:18","нет","655","Technology TT","655","1"
"TT16448018","Закрыта","28.07.2021 16:06:18","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:06:18","нет","1664","OBO","1664","1"
"TT16448019","Закрыта","28.07.2021 16:06:19","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:06:19","нет","655","Technology TT","655","1"
"TT16448020","Закрыта","28.07.2021 16:06:37","Претензия","Письменная претензия","Ответ на письменную претензию","27.08.2021 16:06:37","нет","11194","OBO","11194","1"
"TT16448021","Закрыта","28.07.2021 16:06:39","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","07.08.2021 16:06:39","нет","14118","OBO","14118","1"
"TT16448023","Закрыта","28.07.2021 16:07:14","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 8:07:14","нет","654","Technology TT","654","1"
"TT16448024","Закрыта","28.07.2021 16:07:14","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:07:14","нет","654","Technology TT","654","1"
"TT16448026","Закрыта","28.07.2021 16:07:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:07:19","нет","12937","OBO","12937","1"
"TT16448027","Закрыта","28.07.2021 16:07:24","Претензия","Технологическая заявка","Поиск сети (покрытие неустойчивое/покрытия нет)","27.11.2021 8:07:24","нет","654","Technology TT","654","1"
"TT16448028","Закрыта","28.07.2021 16:07:27","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:07:27","нет","654","Technology TT","654","1"
"TT16448029","Закрыта","28.07.2021 16:07:40","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:07:40","нет","14089","OBO","14089","1"
"TT16448030","Закрыта","28.07.2021 16:07:45","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:07:45","нет","654","Technology TT","654","1"
"TT16448031","Закрыта","28.07.2021 16:07:48","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 16:07:48","нет","6928","Мониторинг","6928","1"
"TT16448033","Закрыта","28.07.2021 16:08:03","Претензия","CCB","Для Digital: помощь с заказом","29.07.2021 16:08:03","нет","168","E-Shop","168","1"
"TT16448035","Закрыта","28.07.2021 16:08:06","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 16:08:06","нет","652","NPS","652","1"
"TT16448036","Закрыта","28.07.2021 16:08:07","Претензия","Тарификация","SMS","01.08.2021 16:08:07","нет","98","OBO","98","1"
"TT16448037","Закрыта","28.07.2021 16:08:10","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:08:10","нет","14091","OBO","14091","1"
"TT16448038","Закрыта","28.07.2021 16:08:11","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:08:11","нет","61","OBO","61","1"
"TT16448039","Закрыта","28.07.2021 16:08:19","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:08:19","нет","653","Technology TT","653","1"
"TT16448040","Закрыта","28.07.2021 16:08:28","Администрирование","Администрирование B2B","Тип доставки документов (почта, курьер, не доставлять)","29.07.2021 16:08:28","нет","14195","B2B Admin","14195","1"
"TT16448042","Закрыта","28.07.2021 16:08:36","Претензия","NPS","Передача данных - Нет соединения","28.07.2022 16:08:36","нет","652","NPS","652","1"
"TT16448044","Закрыта","28.07.2021 16:09:07","Администрирование","ГОЗ (corpzapros)","Вопросы по договору ","29.07.2021 16:09:07","нет","1293","Corp MOS","1293","1"
"TT16448046","Закрыта","28.07.2021 16:09:24","Администрирование","Администрирование B2B","Бизнес окружение","29.07.2021 4:09:24","нет","653","OBO","653","1"
"TT16448047","Закрыта","28.07.2021 16:09:24","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 8:09:24","нет","652","Technology TT","652","1"
"TT16448048","Закрыта","28.07.2021 16:09:27","Администрирование","Администрирование B2C","Смена номера","31.07.2021 16:09:27","нет","4346","OBO","4346","1"
"TT16448050","Закрыта","28.07.2021 16:09:54","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 8:09:54","нет","652","Technology TT","652","1"
"TT16448052","Закрыта","28.07.2021 16:10:07","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 16:10:07","нет","6802","Мониторинг","6802","1"
"TT16448053","Закрыта","28.07.2021 16:10:09","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","07.08.2021 16:10:09","нет","12862","BO MOS","12862","1"
"TT16448054","Закрыта","28.07.2021 16:10:17","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 16:10:17","нет","650","NPS","650","1"
"TT16448055","Закрыта","28.07.2021 16:10:18","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 16:10:18","нет","650","NPS","650","1"
"TT16448056","Закрыта","28.07.2021 16:10:22","Администрирование","Администрирование B2B","Заявка потенциального клиента","29.07.2021 16:10:22","нет","20","DS TUL","20","1"
"TT16448057","Закрыта","28.07.2021 16:10:23","Претензия","NPS","Передача данных - Низкая скорость","28.07.2022 16:10:23","нет","650","NPS","650","1"
"TT16448058","Закрыта","28.07.2021 16:10:27","Администрирование","Администрирование B2B","Регистрационная форма","06.09.2021 16:10:27","нет","29665","Corp OMS","29665","1"
"TT16448059","Закрыта","28.07.2021 16:10:29","Претензия","Проблемы с платежами","oplata.tele2.ru / card.tele2.ru","31.07.2021 16:10:29","нет","1010","OBO","1010","1"
"TT16448060","Закрыта","28.07.2021 16:10:44","Администрирование","Администрирование B2B","Блокировка номеров","04.08.2021 19:10:44","нет","171","Corp ARH","2","1"
"TT16448060","Закрыта","28.07.2021 16:10:44","Администрирование","Администрирование B2B","Блокировка номеров","04.08.2021 19:10:44","нет","171","B2B Admin","169","2"
"TT16448061","Закрыта","28.07.2021 16:10:46","Претензия","Тарификация","Роуминг","01.08.2021 16:10:46","нет","102","OBO","102","1"
"TT16448062","Закрыта","28.07.2021 16:10:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:10:47","нет","5","OBO","5","1"
"TT16448063","Закрыта","28.07.2021 16:10:54","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 16:10:54","нет","651","Technology TT","651","1"
"TT16448065","Закрыта","28.07.2021 16:11:00","Администрирование","Администрирование B2B","Заявка от потенциального клиента MNP","31.07.2021 16:11:00","нет","20","DS KIR","20","1"
"TT16448071","Закрыта","28.07.2021 16:11:53","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:11:53","нет","3674","OBO","3674","1"
"TT16448072","Закрыта","28.07.2021 16:11:54","Администрирование","Администрирование B2B","Заявка от действующего клиента","29.07.2021 16:11:54","нет","19","Telesales","19","1"
"TT16448073","Закрыта","28.07.2021 16:12:04","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:12:04","нет","59","OBO","59","1"
"TT16448074","Закрыта","28.07.2021 16:12:21","Претензия","Сервисы","Проблема сим-карты","31.07.2021 16:12:21","нет","2611","OBO","2611","1"
"TT16448075","Закрыта","28.07.2021 16:12:38","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:12:38","нет","2832","OBO","2832","1"
"TT16448076","Закрыта","28.07.2021 16:13:00","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:00","нет","2838","OBO","2838","1"
"TT16448078","Закрыта","28.07.2021 16:13:25","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:13:25","нет","3675","OBO","3675","1"
"TT16448081","Закрыта","28.07.2021 16:13:45","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:45","да","20141","NPD_CC_PCI_troubles","4161","1"
"TT16448081","Закрыта","28.07.2021 16:13:45","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:45","да","20141","Billing GSC","97","1"
"TT16448081","Закрыта","28.07.2021 16:13:45","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:45","да","20141","Billing Support","11734","3"
"TT16448081","Закрыта","28.07.2021 16:13:45","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:45","да","20141","OBO","4100","3"
"TT16448081","Закрыта","28.07.2021 16:13:45","Претензия","SMS нотификации от компании Теле2","Некорректный текст","31.07.2021 16:13:45","да","20141","ESB Support","49","1"
"TT16448082","Закрыта","28.07.2021 16:13:49","Претензия","Передача данных","Нет соединения 4G","31.07.2021 16:13:49","нет","2758","OBO","2718","2"
"TT16448082","Закрыта","28.07.2021 16:13:49","Претензия","Передача данных","Нет соединения 4G","31.07.2021 16:13:49","нет","2758","Tech TVE","40","1"
"TT16448083","Закрыта","28.07.2021 16:13:54","Администрирование","Администрирование B2C","Ошибочный наличный платёж","29.07.2021 0:13:54","нет","21","OBO","21","1"
"TT16448084","Закрыта","28.07.2021 16:13:59","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:13:59","нет","1935","OBO","1935","1"
"TT16448085","Закрыта","28.07.2021 16:14:01","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:14:01","нет","647","Technology TT","647","1"
"TT16448086","Закрыта","28.07.2021 16:14:05","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:14:05","нет","7","OBO","7","1"
"TT16448087","Закрыта","28.07.2021 16:14:07","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:14:07","нет","3677","OBO","3677","1"
"TT16448088","Закрыта","28.07.2021 16:14:11","Претензия","Телефония","Исходящие местные вызовы","31.07.2021 16:14:11","нет","2827","Tech KYA-ETK","1004","1"
"TT16448088","Закрыта","28.07.2021 16:14:11","Претензия","Телефония","Исходящие местные вызовы","31.07.2021 16:14:11","нет","2827","OBO","1823","1"
"TT16448089","Закрыта","28.07.2021 16:14:20","Претензия","NPS","Телефония - Шумы, помехи","28.07.2022 16:14:20","нет","646","NPS","646","1"
"TT16448090","Закрыта","28.07.2021 16:14:25","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:14:25","нет","2165","OBO","2165","1"
"TT16448091","Закрыта","28.07.2021 16:14:30","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 8:14:30","нет","647","Technology TT","647","1"
"TT16448093","Закрыта","28.07.2021 16:14:47","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 8:14:47","нет","647","Technology TT","647","1"
"TT16448094","Закрыта","28.07.2021 16:14:53","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","12.08.2021 16:14:53","нет","11450","BO MOS","11450","1"
"TT16448095","Закрыта","28.07.2021 16:14:56","Администрирование","Администрирование B2B","Заявка потенциального клиента","29.07.2021 16:14:56","нет","17","DS PZV","17","1"
"TT16448096","Закрыта","28.07.2021 16:15:15","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:15:15","нет","14113","OBO","14113","1"
"TT16448097","Закрыта","28.07.2021 16:15:17","Претензия","Передача данных","Нет соединения 4G","31.07.2021 16:15:17","нет","2877","Tech ROS","5","1"
"TT16448097","Закрыта","28.07.2021 16:15:17","Претензия","Передача данных","Нет соединения 4G","31.07.2021 16:15:17","нет","2877","OBO","2872","2"
"TT16448099","Закрыта","28.07.2021 16:15:50","Администрирование","Администрирование B2C","Заказ детализации","04.08.2021 16:15:50","нет","26","OBO","26","1"
"TT16448100","Закрыта","28.07.2021 16:15:54","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 16:15:54","нет","646","Technology TT","646","1"
"TT16448101","Закрыта","28.07.2021 16:16:06","Претензия","Сеть","Поиск сети","31.07.2021 16:16:06","нет","2825","OBO","2825","1"
"TT16448101","Закрыта","28.07.2021 16:16:06","Претензия","Сеть","Поиск сети","31.07.2021 16:16:06","нет","2825","Tech NIN","0","1"
"TT16448103","Закрыта","28.07.2021 16:16:10","Претензия","Технологическая заявка","Низкая скорость передачи данных","27.11.2021 8:16:10","нет","645","Technology TT","645","1"
"TT16448104","Закрыта","28.07.2021 16:16:21","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:16:21","да","3783","OBO","3783","1"
"TT16448107","Закрыта","28.07.2021 16:16:39","Администрирование","Администрирование B2C","Ошибочный наличный платёж","29.07.2021 0:16:39","нет","20","OBO","20","1"
"TT16448108","Закрыта","28.07.2021 16:16:42","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","07.08.2021 16:16:42","да","22188","OBO","22188","1"
"TT16448109","Закрыта","28.07.2021 16:16:45","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:16:45","нет","1009","OBO","1009","1"
"TT16448110","Закрыта","28.07.2021 16:16:47","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:16:47","нет","645","Technology TT","645","1"
"TT16448112","Закрыта","28.07.2021 16:16:53","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:16:53","нет","940","OBO","940","1"
"TT16448113","Закрыта","28.07.2021 16:17:11","Претензия","Сеть","Поиск сети","31.07.2021 16:17:11","нет","906","OBO","906","1"
"TT16448113","Закрыта","28.07.2021 16:17:11","Претензия","Сеть","Поиск сети","31.07.2021 16:17:11","нет","906","Tech NSK","0","1"
"TT16448114","Закрыта","28.07.2021 16:17:12","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:17:12","нет","69","OBO","69","1"
"TT16448115","Закрыта","28.07.2021 16:17:23","MVNO","Передача данных (MVNO)","Нет соединения","31.07.2021 16:17:23","нет","941","RT L2","941","1"
"TT16448116","Закрыта","28.07.2021 16:17:28","Администрирование","Администрирование B2C","Регистрационная форма","30.07.2021 16:17:28","нет","8109","OBO","8109","1"
"TT16448118","Закрыта","28.07.2021 16:17:37","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:17:37","нет","59","OBO","59","1"
"TT16448119","Закрыта","28.07.2021 16:17:44","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","31.07.2021 16:17:44","нет","2584","Contact_Center","0","1"
"TT16448119","Закрыта","28.07.2021 16:17:44","Претензия","NPS","Жалобы на обслуживание клиентов - Ошибка оператора","31.07.2021 16:17:44","нет","2584","Киржаева Екатерина","2584","1"
"TT16448120","Закрыта","28.07.2021 16:17:44","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:17:44","нет","644","Technology TT","644","1"
"TT16448122","Закрыта","28.07.2021 16:18:05","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:18:05","нет","2352","OBO","2352","1"
"TT16448124","Закрыта","28.07.2021 16:18:12","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:18:12","нет","2260","OBO","2260","1"
"TT16448125","Закрыта","28.07.2021 16:18:21","Администрирование","Администрирование B2B","Смена тарифного плана","03.08.2021 4:18:21","нет","4317","B2B Admin","4317","1"
"TT16448127","Закрыта","28.07.2021 16:18:35","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","01.08.2021 16:18:35","нет","5744","B2B Admin","5744","1"
"TT16448128","Закрыта","28.07.2021 16:18:40","Администрирование","Администрирование B2C","Ошибочный наличный платёж","29.07.2021 0:18:40","нет","18","OBO","18","1"
"TT16448129","Закрыта","28.07.2021 16:18:41","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:18:41","нет","14114","OBO","14114","1"
"TT16448130","Закрыта","28.07.2021 16:18:44","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 16:18:44","нет","6781","Мониторинг","6781","1"
"TT16448132","Закрыта","28.07.2021 16:18:50","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Нет исходящей связи","11.08.2021 16:18:50","нет","16274","OBO","5791","5"
"TT16448132","Закрыта","28.07.2021 16:18:50","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Нет исходящей связи","11.08.2021 16:18:50","нет","16274","MVNO.CP","1","1"
"TT16448132","Закрыта","28.07.2021 16:18:50","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Нет исходящей связи","11.08.2021 16:18:50","нет","16274","Tech KRA","2414","2"
"TT16448132","Закрыта","28.07.2021 16:18:50","MVNO","CAMEL/внутрисетевой роуминг (MVNO)","Нет исходящей связи","11.08.2021 16:18:50","нет","16274","RT L2","8068","2"
"TT16448133","Закрыта","28.07.2021 16:18:51","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 16:18:51","нет","6803","Мониторинг","6803","1"
"TT16448134","Закрыта","28.07.2021 16:19:07","Претензия","Выгодно вместе","Не сработала/некорректная скидка","01.08.2021 16:19:07","нет","3893","OBO","3893","1"
"TT16448135","Закрыта","28.07.2021 16:19:13","Претензия","Тарификация","Передача данных/MMS","01.08.2021 16:19:13","нет","102","OBO","102","1"
"TT16448136","Закрыта","28.07.2021 16:19:17","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:19:17","нет","12855","BO MOS","12855","1"
"TT16448137","Закрыта","28.07.2021 16:19:23","Претензия","Сеть","Сеть занята","31.07.2021 16:19:23","нет","22","OBO","9","1"
"TT16448137","Закрыта","28.07.2021 16:19:23","Претензия","Сеть","Сеть занята","31.07.2021 16:19:23","нет","22","Tech SPB","13","1"
"TT16448138","Закрыта","28.07.2021 16:19:37","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:19:37","нет","2922","OBO","2922","1"
"TT16448139","Закрыта","28.07.2021 16:19:47","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:19:47","нет","39","OBO","39","1"
"TT16448144","Закрыта","28.07.2021 16:20:08","Претензия","CCB","Обратная связь на работу оператора КЦ","31.07.2021 16:20:08","нет","6810","Мониторинг","6810","1"
"TT16448145","Закрыта","28.07.2021 16:20:22","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 16:20:22","нет","641","Technology TT","641","1"
"TT16448146","Закрыта","28.07.2021 16:20:23","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","27.11.2021 8:20:23","нет","641","Technology TT","641","1"
"TT16448147","Закрыта","28.07.2021 16:20:29","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","27.11.2021 8:20:29","нет","404","Technology TT","404","1"
"TT16448148","Закрыта","28.07.2021 16:20:31","Претензия","CCB","Жалоба на сотрудника телемаркетинга","29.07.2021 16:20:31","нет","641","Technology TT","641","1"
"TT16448152","Закрыта","28.07.2021 16:20:40","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:20:40","нет","12931","OBO","12931","1"
"TT16448153","Закрыта","28.07.2021 16:20:41","Претензия","Почта","obo_koordinator","31.07.2021 16:20:41","нет","37404","OBO","37404","1"
"TT16448155","Закрыта","28.07.2021 16:20:44","Претензия","Почта","obo_koordinator","31.07.2021 16:20:44","нет","61256","OBO","61256","1"
"TT16448156","Закрыта","28.07.2021 16:20:46","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:20:46","нет","2319","OBO","2319","1"
"TT16448157","Назначена на группу","28.07.2021 16:20:47","Претензия","","","","нет","0","OBO","0","1"
"TT16448159","Закрыта","28.07.2021 16:20:47","Администрирование","Администрирование B2B","Заявка от потенциального клиента MNP","31.07.2021 16:20:47","нет","11","DS IRK","11","1"
"TT16448160","Закрыта","28.07.2021 16:20:51","Администрирование","Администрирование B2B","Создание/Изменение/Отключение Корпоративной АТС","29.07.2021 0:20:51","нет","126","B2B Admin","126","1"
"TT16448161","Назначена на группу","28.07.2021 16:20:55","Претензия","","","","нет","0","OBO","0","1"
"TT16448162","Закрыта","28.07.2021 16:20:57","Претензия","Сеть","Поиск сети","31.07.2021 16:20:57","нет","2833","OBO","2269","2"
"TT16448162","Закрыта","28.07.2021 16:20:57","Претензия","Сеть","Поиск сети","31.07.2021 16:20:57","нет","2833","Tech MOS SEA","389","1"
"TT16448162","Закрыта","28.07.2021 16:20:57","Претензия","Сеть","Поиск сети","31.07.2021 16:20:57","нет","2833","Tech MOS","175","1"
"TT16448163","Закрыта","28.07.2021 16:20:57","Претензия","Почта","obo_koordinator","31.07.2021 16:20:57","нет","12971","OBO","12971","1"
"TT16448164","Закрыта","28.07.2021 16:21:04","Администрирование","Администрирование B2B","Точка продаж","31.07.2021 16:21:04","нет","107","B2B Admin","107","1"
"TT16448165","Закрыта","28.07.2021 16:21:14","Администрирование","Администрирование B2C","Заявка на замену сим 4G","31.07.2021 16:21:14","нет","4058","OBO","4058","1"
"TT16448166","Закрыта","28.07.2021 16:21:16","Администрирование","Администрирование B2C","Заявка на замену сим 4G","31.07.2021 16:21:16","нет","4108","OBO","4108","1"
"TT16448167","Закрыта","28.07.2021 16:21:19","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","29.07.2021 16:21:19","нет","17304","Corp ROS","3765","2"
"TT16448167","Закрыта","28.07.2021 16:21:19","Администрирование","Администрирование B2B","Расторжение договора (полное) - Удержание","29.07.2021 16:21:19","нет","17304","B2B Admin","13539","1"
"TT16448168","Закрыта","28.07.2021 16:21:20","Администрирование","Администрирование B2C","Корректировка регистрационных данных","30.07.2021 16:21:20","нет","2879","OBO","2879","1"
"TT16448169","Закрыта","28.07.2021 16:21:22","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","02.08.2021 16:21:22","нет","71","OBO","71","1"
"TT16448170","Закрыта","28.07.2021 16:21:27","Претензия","Технологическая заявка","Слабое покрытие в помещении","27.11.2021 8:21:27","нет","640","Technology TT","640","1"
"TT16448171","Закрыта","28.07.2021 16:21:27","Претензия","Контент","Абонент ничего не заказывал","31.07.2021 4:21:27","нет","973","OBO","973","1"
"TT16448172","Закрыта","28.07.2021 16:21:28","Администрирование","Администрирование B2B","Закон Кудрявцева. Предоставление списка номеров","29.07.2021 16:21:28","нет","1409","CKBO B2B","1409","1"
"TT16448173","Закрыта","28.07.2021 16:21:32","Администрирование","Администрирование B2B","Закон Кудрявцева. Предоставление списка номеров","29.07.2021 16:21:32","нет","1434","CKBO B2B","1434","1"
"TT16448174","Закрыта","28.07.2021 16:21:43","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","07.08.2021 16:21:43","нет","14114","OBO","14114","1"
"TT16448175","Закрыта","28.07.2021 16:21:44","Претензия","Телефония","Тишина МГ/МН","31.07.2021 16:21:44","нет","46","Tech SPB","13","1"
"TT16448175","Закрыта","28.07.2021 16:21:44","Претензия","Телефония","Тишина МГ/МН","31.07.2021 16:21:44","нет","46","OBO","33","1"
"TT16448177","Закрыта","28.07.2021 16:21:50","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","07.08.2021 16:21:50","нет","14119","OBO","14119","1"
"TT16448178","Закрыта","28.07.2021 16:21:58","Претензия","Технологическая заявка","Длительные проблемы с сетью","28.07.2022 16:21:58","нет","640","Technology TT","640","1"
"TT16448179","Закрыта","28.07.2021 16:22:05","Претензия","SMS","Не получить SMS от Tele2","29.07.2021 16:22:05","нет","1062","OBO","1062","1"
